kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
14	TERUNTUM	24746	9244	13915	1389	198	112	86	9182	174	13915	1475	9248	22	11	7	13915	1543
15	TANJUNG LUMPUR	25120	20296	4014	612	198	61	137	20276	81	4014	749	20299	8	3	3	4014	793
16	INDERAPURA	12830	11869	615	133	213	99	114	11864	104	615	247	11870	5	1		615	339
