kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI TUNKU	700	692	3	4	1		1	689	3	3	5	692				3	5
2	KAMPONG BAHAGIA	4252	3911	62	185	94	4	90	3908	7	62	275	3911		3		62	276
3	SUNGAI KERAWAI	1518	1365	13	121	19	16	3	1374	7	13	124	1367	1	2	1	13	134
4	LADANG SUSSEX	307	92	8	207	0			89	3	8	207	92				8	207
5	LADANG SELABA	438	89	31	318	0			89		31	318	89				31	318
6	TAMAN CECILY	2751	736	886	1102	27	5	22	735	6	886	1124	736	1			886	1128
7	KAMPONG PADANG TEMBAK	3644	2783	215	627	19	3	16	2785	1	215	643	2784				215	645
8	KAMPONG BANJAR	3693	1905	1044	727	17	3	14	1901	7	1044	741	1905	1			1044	743
9	BATAK RABIT	5040	2716	1147	1163	14	2	12	2710	8	1147	1175	2716	1			1147	1176
10	NOVA SCOTIA	2613	881	90	1633	9	2	7	882	1	90	1640	881			1	90	1641
11	KAMPONG SELABA	2213	2126	39	41	7	2	5	2123	5	39	46	2126	1			39	47
12	BATU DUA BELAS UTARA	1823	148	892	778	5		5	146	2	892	783	148				892	783
13	KAMPONG BARU AYER HITAM	1383	1237	9	128	9	6	3	1235	8	9	131	1238	1			9	135
14	KAMPONG CHANGKAT JONG	1752	1393	53	278	28	20	8	1396	17	53	286	1393	2	1		53	303
15	KAMPONG SUNGAI SAMAK	960	942	1	13	4	1	3	935	8	1	16	942		1		1	16
16	SUNGAI BUGIS	698	675	2	4	17		17	673	2	2	21	675				2	21
17	LADANG SUNGAI SAMAK	299	99	2	198	0			99		2	198	99				2	198
18	LADANG ULU BERNAM	964	201	25	609	129	122	7	203	120	25	616	201	1			25	737
