kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CHENNAH	12119	5375	5776	296	672	599	73	5402	572	5776	369	5377	6	3		5776	957
2	PERTANG	10400	6816	2086	736	762	726	36	6936	606	2086	772	6817	3	1		2086	1493
3	SUNGAI LUI	15739	12479	931	1320	1008	976	32	12068	1387	931	1352	12490	34	5	2	931	2276
4	KLAWANG	10264	6699	2913	429	222	190	32	6700	189	2913	461	6703	2	3	1	2913	641
