kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG/PEKAN SG AIR TAWAR	816	721	74	20	1		1	720	1	74	21	721				74	21
2	SG NIREH	206	205			1	1		206				205		1			
3	TEBOK /JLN/LRG HJ KARIM	139	139			0			139				139					
4	KG DATO HORMAT	598	495		99	4	2	2	495	2		101	495	1				102
5	JLN BESAR	130	92	35	3	0			92		35	3	92				35	3
6	KG SG TENGAR	109	108	1		0			108		1		108				1	
7	QRTS POLIS	12	12			0			12				12					
8	JLN BARAT	23		22	1	0					22	1					22	1
9	JLN KILANG SABUT	21	20		1	0			20			1	20					1
701	BALAI POLIS SUNGAI AIR TAWAR	19	14		1	4	4		14	4		1	14	2	1			2
