kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	NILAI	2963	939	1448	537	39	25	14	955	9	1448	551	939	3		3	1448	570
2	BATANG BENAR	1742	944	134	576	88	81	7	952	73	134	583	944	1			134	663
3	PEKAN PAJAM	1194	115	771	302	6	4	2	118	1	771	304	116				771	307
4	KAMPUNG GEBOK	1009	701	85	185	38	31	7	704	28	85	192	702	1			85	221
5	BATU SEBELAS	1085	295	594	177	19	8	11	302	1	594	188	296				594	195
6	KAMPONG BAHRU MANTIN	1332	39	1206	83	4	1	3	39	1	1206	86	39		1		1206	86
7	PEKAN MANTIN	3959	423	2736	773	27	10	17	426	7	2736	790	424	1	3		2736	795
8	KG ATTAP	3261	481	1862	878	40	20	20	482	19	1862	898	481		3		1862	915
9	MANTIN DALAM	1579	1305	86	106	82	75	7	1316	64	86	113	1308	1	2	2	86	180
10	BANDAR BARU NILAI	6533	3314	1238	1811	170	116	54	3389	41	1238	1865	3321	15	6	5	1238	1948
