kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN THIVY JAYA	920	14	341	554	11		11	14		341	565	14				341	565
2	TMN NURI INDAH/TMN BUKIT NURI INDAH	881	51	583	244	3		3	51		583	247	51				583	247
3	TMN SEA	253	2	196	50	5		5	2		196	55	2				196	55
4	BUKIT BLOSSOM	2270	13	2002	235	20	2	18	13	2	2002	253	13	1			2002	254
5	TAMAN PUNCA EMAS	483	5	338	132	8	1	7	5	1	338	139	5				338	140
6	TAMAN YOON CHAN	690	5	626	58	1		1	5		626	59	5				626	59
7	TMN SERI PUTEH	162	65	36	59	2		2	65		36	61	65				36	61
8	TMN BUKIT PELANGI	31		31		0					31						31	
9	TMN LAYANG-LAYANG	790	4	710	62	14	4	10	5	3	710	72	4	1		1	710	74
10	TMN TIARA RASAH	2		2		0					2						2	
11	TAMAN SEJAHTERA	12		12		0					12						12	
12	TAMAN SRI LOOP	6		3	3	0					3	3					3	3
13	TAMAN MAWAR	1		1		0					1						1	
801	PENGUNDI TIDAK HADIR	4		4		0					4						4	
