kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN DAHLIA MANTIN	15	5	1	9	0			5		1	9	5				1	9
2	KG ABDULLAH	246	242	3	1	0			241	1	3	1	242				3	1
3	QRTS POLIS NILAI	10	10			0			10				10					
4	KG KEDAT MANTIN	50				50	50		4	46								50
5	KG MANTIN DALAM	402	362	21	16	3	2	1	362	2	21	17	363				21	18
6	KG MASJID MANTIN DALAM	34	32		1	1		1	32			2	32					2
7	KG ULU GEDONG MANTIN DALAM	5	5			0			5				5					
8	TMN PERMATA	22	4	13	5	0			4		13	5	4				13	5
9	TAMAN ANDALAS	474	372	42	52	8	4	4	375	1	42	56	373		2	1	42	56
10	TAMAN SURIA	4		1	3	0					1	3					1	3
701	BALAI POLIS MANTIN	46	38		4	4	4		38	4		4	39					7
702	IBU PEJABAT POLIS DAERAH NILAI	271	235	5	15	16	15	1	240	10	5	16	235	1		1	5	29
