kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN BENDAHARA	123	106	6	8	3	2	1	108		6	9	108				6	9
2	JLN ARIFFIN	78	75	1	1	1		1	75		1	2	75				1	2
3	JLN LAKSMANA	18	17			1	1		17	1			18					
4	JLN TUN ABD RAZAK	156	39	94	19	4	1	3	37	3	94	22	39				94	23
5	JLN PAKATAN	17	14	1	2	0			14		1	2	14				1	2
6	JLN PANGLIMA	102	76	1	24	1		1	76		1	25	76				1	25
7	JLN TEMENGGONG AHMAD	64	53	7	2	2		2	53		7	4	53				7	4
8	JLN ULU AYER MOLEK	13	6	5		2		2	6		5	2	6				5	2
9	JLN YAHYA AWAL	245	118	98	26	3		3	117	1	98	29	118				98	29
10	JLN ABDUL RAHMAN ANDAK	79	61	9	9	0			61		9	9	61				9	9
11	JLN IKHLAS	18	7	3	6	2		2	7		3	8	7				3	8
12	JLN IKHWAN	11	3	6	2	0			3		6	2	3				6	2
13	JLN IKHSAN	2			2	0						2						2
14	JLN PAHLAWAN	100	82	5	13	0			82		5	13	82				5	13
15	PANGSAPURI BUKIT SAUJANA	738	574	43	83	38	32	6	592	14	43	89	578	5	2		43	110
801	PENGUNDI TIDAK HADIR	2	1	1		0			1		1		1				1	
