kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANDAR COUNTRY HOME 1	4716	1443	1846	1071	356	86	270	1505	24	1846	1341	1445	12	5		1846	1408
2	KUALA GARING	2516	434	954	1092	36	14	22	441	7	954	1114	435	2			954	1125
3	KAMPUNG RAJAH	1161	67	856	220	18	3	15	67	3	856	235	67		1		856	237
4	RAWANG	1482	173	1043	252	14	8	6	169	12	1043	258	175	2			1043	262
5	KAMPUNG MELAYU	1246	206	869	162	9		9	205	1	869	171	206				869	171
6	KAMPUNG KENANGA	4053	1307	1878	805	63	32	31	1321	18	1878	836	1308	3	2	1	1878	861
7	KAMPUNG BAHARU RAWANG	2756	10	2654	89	3	1	2	9	2	2654	91	10				2654	92
8	TAMAN SRI HIJAU	2439	90	1711	609	29	5	24	91	4	1711	633	90	3			1711	635
9	KANCHING	4156	2115	1002	950	89	34	55	2143	6	1002	1005	2118	3	5		1002	1028
10	TAMAN BERSATU	4135	1531	1779	747	78	22	56	1548	5	1779	803	1533	2	3		1779	818
11	TAMAN BUKIT RAWANG	3119	385	1524	1169	41	18	23	390	13	1524	1192	386	6			1524	1203
12	KAMPUNG TANJUNG	270	262		3	5	1	4	262	1		7	262		1			7
13	BANDAR COUNTRY HOME 2	3930	1438	1155	1202	135	19	116	1433	24	1155	1318	1440	3	6	1	1155	1325
14	KOTA EMERALD EAST & WEST	1729	469	893	324	43	14	29	476	7	893	353	469		7		893	360
15	GARING JAYA	3050	632	730	1660	28	5	23	628	9	730	1683	632		2		730	1686
16	BATU ARANG BARAT	2331	900	605	773	53	15	38	911	4	605	811	903	4	1	1	605	817
17	BATU ARANG TIMUR	1352	362	897	75	18	3	15	363	2	897	90	362	3			897	90
18	BATU ARANG SELATAN	1684	186	681	791	26	1	25	184	3	681	816	186	1			681	816
