kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT BANGKUNG	2203	1509	37	207	449	438	11	1624	323	37	218	1509	2			37	654
2	SUNGAI RAWANG	1231	1163	7	49	12	3	9	1161	5	7	58	1163				7	61
3	TANJONG RHU	1193	46	17	1126	4	3	1	47	2	17	1127	46				17	1130
4	TANJONG SEPAT TEMPATAN 1	2278	120	2100	46	12	7	5	119	8	2100	51	120				2100	58
5	TANJONG SEPAT TEMPATAN 2	1431	4	1386	41	0			4		1386	41	4				1386	41
6	TANJONG SEPAT TEMPATAN 3	240	3	235	2	0			3		235	2	3				235	2
7	TANJONG SEPAT TEMPATAN 4	469	1	463	4	1		1		1	463	5	1				463	5
8	TANJONG SEPAT TEMPATAN 5	557	30	515	12	0			29	1	515	12	30				515	12
9	TANJONG SEPAT 6	3608	1366	1323	611	308	301	7	1385	282	1323	618	1366	3			1323	916
10	KUNDANG	1551	1523	18	3	7	2	5	1522	3	18	8	1523				18	10
11	BATU LAUT	3153	2332	231	582	8	7	1	2336	3	231	583	2333	2	1		231	586
12	KAMPUNG ENDAH	2027	1482	143	387	15	3	12	1481	4	143	399	1483				143	401
13	SUNGAI LANG	2831	2745	7	54	25	3	22	2742	6	7	76	2745				7	79
14	SUNGAI KELAMBU	1500	1466	1	20	13	2	11	1460	8	1	31	1466				1	33
