kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN DATO MAHARAJA LELA	32		31	1	0					31	1					31	1
2	JLN SULTAN YUSOF	84	1	50	32	1		1	1		50	33	1				50	33
3	JLN S P SEENIVASAGAM	34	1	29	4	0			1		29	4	1				29	4
4	JLN KELAB	5	2	2	1	0			2		2	1	2				2	1
5	HALE STREET	50	2	41	6	1		1	2		41	7	2				41	7
6	JLN SULTAN ISKANDAR SHAH	38		37	1	0					37	1					37	1
7	MARKET STREET	54		43	11	0					43	11					43	11
8	JALAN SETESYEN	12	4	4	4	0			4		4	4	4				4	4
9	IPOH CLUB	8	1	6	1	0			1		6	1	1				6	1
10	POLICE COMPOUND	41	25	3	12	1	1		25	1	3	12	25	1			3	12
702	IPD IPOH	754	634	15	67	38	35	3	610	59	15	70	636	6	5	1	15	91
703	IPK NEGERI PERAK	949	811	32	76	30	27	3	800	38	32	79	814	4		2	32	97
