kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN MAJU JAYA	65	64			1	1		65				64			1		
2	SUNGAI RENGGI	183	182			1	1		183				182					1
3	KG BULANG	83	76	7		0			75	1	7		76				7	
4	QRS PEJABAT HAIWAN	1	1			0			1				1					
5	PEKAN MERLIMAU TIMUR	158	69	87	2	0			67	2	87	2	69				87	2
6	TMN MERLIMAU JAYA	111	108	1		2	2		110		1		108	2			1	
7	KG AYER TAWAR MERLIMAU TIMUR	503	430	72		1	1		429	2	72		430				72	1
8	MERLIMAU PASIR SELATAN	224	173	49	1	1	1		171	3	49	1	174				49	1
9	MERLIMAU TELOK SELATAN	156	130	24	1	1		1	130		24	2	130				24	2
10	JLN PERMATANG SERAI TIMUR	367	330	36		1		1	329	1	36	1	330				36	1
11	SLK TENGAH PADANG	54	51	2	1	0			51		2	1	51				2	1
12	BALAI BOMBA MERLIMAU	3	3			0			3				3					
13	TMN MAKMUR MERLIMAU	34	34			0			34				34					
14	JLN TENAGA MAHADI	31	26	3	2	0			26		3	2	26				3	2
15	TMN PITIS	81	80	1		0			80		1		80				1	
16	QRS POLIS MERLIMAU	11	10	1		0			10		1		10				1	
17	JLN MUAR MERLIMAU TIMUR	204	183	17	2	2		2	182	1	17	4	183				17	4
18	QRS SEK KEB MERLIMAU	11	11			0			11				11					
19	TMN RAKYAT	81	79	2		0			79		2		79				2	
20	JLN PAHLAWAN	57	52	3		2		2	52		3	2	52				3	2
21	MERLIMAU PANTAI	167	153	14		0			153		14		153				14	
22	IKS MERLIMAU	3	2	1		0			2		1		2				1	
23	TMN. SEJATI	29	29			0			29				29					
24	TMN PERSONA MERLIMAU	10	10			0			10				10					
25	JLN. MUAR LAMA	49	46			3		3	46			3	46					3
26	TAMAN DATO' NAWAR	12	12			0			12				12					
701	BALAI POLIS MERLIMAU	29	27		2	0			27			2	27					2
