kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG KONG KONG	50	33	13	3	1	1		32	2	13	3	33				13	4
2	LDG KONG KONG	51	26	12	13	0			26		12	13	26				12	13
3	LDG SG KONG KONG	8	4	2	2	0			4		2	2	4				2	2
4	PUSAT PERTANIAN KONG KONG	29	29			0			29				29					
5	KG BUKIT LALANG	2	2			0			2				2					
6	KG SUNGAI LATOH	197	184	1	3	9		9	184		1	12	184				1	12
7	KG SUNGAI PENDERAM	90	84		4	2	1	1	83	2		5	84		1			5
8	KG KONG KONG LAUT	205	190	8	1	6	1	5	190	1	8	6	190	1			8	6
9	LADANG LIM & LIM	10	7	2	1	0			7		2	1	7				2	1
10	LDG KECK SENG	382	212	76	90	4	2	2	214		76	92	213				76	93
12	KG DESA MAKMUR	12	11			1		1	11			1	11					1
13	KG DESA PINGGITAN	8	8			0			8				8					
14	BUKIT LALANG	1			1	0						1						1
