kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN SIMPANG LAGENDA	105	24	71	10	0			24		71	10	24				71	10
2	LAUDERDALE ESTATE	108	3	5	100	0			3		5	100	3				5	100
3	BATU 6	46	46			0			46				46					
4	BATU 5 KUALA KANGSAR	181	167	12	2	0			166	1	12	2	167				12	2
5	MATANG ROAD	132	113	7	11	1	1		114		7	11	113				7	12
6	KAMPONG BELAKANG MESJID	29	28	1		0			28		1		28				1	
7	KAMPONG SIMPANG	319	265	25	27	2		2	263	2	25	29	265				25	29
8	MATANG ROAD	229	168	46	14	1	1		169		46	14	168				46	15
9	TAMAN INTAN	2		2		0					2						2	
10	BATU 6 SIMPANG	55	55			0			55				55					
11	TAMAN PALONG	56	30	12	14	0			30		12	14	30				12	14
12	KG SRI SIMPANG	1		1		0					1						1	
13	TMN PALONG MAJU	26	26			0			26				26					
14	KAMPONG CHETTY	12		6	6	0					6	6					6	6
15	SIMPANG ROAD	178	35	115	28	0			35		115	28	35				115	28
16	TAMAN SIMPANG AMAN	237	64	133	40	0			64		133	40	64				133	40
17	TMN MAWAR 2	17	1	11	5	0			1		11	5	1				11	5
18	BATU 6 CHANGKAT JERING	258	254		1	3	1	2	253	2		3	254					4
19	KULI LINES	14	14			0			14				14					
20	SEKOLAH KEBANGSAAN	13	12	1		0			12		1		12				1	
21	TAMAN MENTERI	240	237	1	1	1	1		237	1	1	1	238				1	1
22	TAMAN CHANGKAT PERMAI	43	43			0			43				43					
23	TAMAN CHANGKAT JERING	220	211	6	1	2		2	211		6	3	211				6	3
24	SIMPANG TIGA CHANGKAT JERING	119	103	13	2	1	1		104		13	2	104				13	2
25	TMN SERI CHANGKAT	36	33		3	0			33			3	33					3
26	TMN SIMPANG MUTIARA	7	2	2	3	0			2		2	3	2				2	3
801	PENGUNDI TIDAK HADIR	3	1	2		0			1		2		1				2	
