kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TANJUNG BELENGU	1560	1543	4	7	6	1	5	1539	5	4	12	1543				4	13
2	PANGSENAM	680	676	2	1	1		1	670	6	2	2	676				2	2
3	BUNTUT PULAU	1164	1147	3	7	7	3	4	1142	8	3	11	1148	1	1		3	11
4	LADANG YEOW CHENG LUAN	143	2	71	70	0			2		71	70	2				71	70
5	DESA BAKTI	3343	1982	283	619	458	421	37	2021	382	283	656	1991	207	84	4	283	773
6	SRI LAYANG	3192	1297	920	929	46	9	37	1301	5	920	966	1297	2	3	1	920	969
7	BATU KAPUR	1660	1091	217	218	134	3	131	1091	3	217	349	1091				217	352
8	LADANG EDENSOR	320	118	16	186	0			117	1	16	186	118				16	186
9	SUNGAI KEPONG	807	792	1	12	2		2	791	1	1	14	792				1	14
10	RANTAU PANJANG	1221	769	18	120	314	313	1	789	293	18	121	769	4			18	430
11	KAMPUNG DALA	480	471	2	6	1		1	468	3	2	7	471				2	7
12	KUALA KAWANG	821	469	66	265	21	18	3	466	21	66	268	469				66	286
13	BANDAR LANCHANG	1439	873	376	179	11	6	5	873	6	376	184	873		1		376	189
14	MEMPATIH	1445	1416	10	3	16	8	8	1423	1	10	11	1416		2		10	17
15	BOLOK	1262	1025	1	1	235	231	4	1038	218	1	5	1025	1		1	1	234
16	FELDA BUKIT DAMAR	2042	2032	2	6	2	1	1	2031	2	2	7	2032		1		2	7
17	FELDA LAKUM	2127	2041		82	4	2	2	2039	4		84	2041					86
