kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TANAH LALANG	660	491	1	146	22		22	491		1	168	491				1	168
2	SUNGAI DULANG	1284	1020	46	128	90	26	64	1040	6	46	192	1021	1			46	216
3	KAMPONG SUNGAI BULOH	1492	532	172	783	5	2	3	530	4	172	786	532				172	788
4	SIMPANG AMPAT	3984	1463	748	1724	49	12	37	1466	9	748	1761	1464	1	1		748	1770
5	KAMPONG BAHARU BATU 16	1238	968	15	180	75	12	63	976	4	15	243	969				15	254
6	KUALA BERNAM ESTATE	1480	468	60	942	10	6	4	470	4	60	946	468		2		60	950
7	BATU DUA PULOH	1343	1023	173	137	10	5	5	1025	3	173	142	1023				173	147
8	BAGAN PASIR	980	331	595	50	4	1	3	326	6	595	53	331				595	54
9	PARIT 4	844	561	225	45	13	10	3	569	2	225	48	561	1		1	225	56
10	PARIT 7	1009	865	79	60	5	1	4	863	3	79	64	865				79	65
11	SUNGAI SUMUN	643	489	57	80	17	2	15	489	2	57	95	489				57	97
12	PARIT 13	444	422	3	9	10	5	5	425	2	3	14	422				3	19
13	PARIT 21	2007	1626	200	99	82	22	60	1638	10	200	159	1626	1			200	180
14	HUTAN MELINTANG	4965	2112	1760	995	98	26	72	2129	9	1760	1067	2112	2	1		1760	1090
15	BATU DUA BELAS	2294	1662	62	467	103	80	23	1612	130	62	490	1664	36	12	1	62	519
16	JALAN FERI	2361	429	472	1455	5	3	2	429	3	472	1457	429				472	1460
17	KAMPONG BAHARU JENDARATA	80	2	38	40	0			2		38	40	2				38	40
18	JENDERATA	813	34	13	764	2	1	1	33	2	13	765	34				13	766
19	JENDERATA ESTATE DIV. 3	501	43	18	438	2		2	43		18	440	43				18	440
20	KAMPONG KEBUN BARU	1628	1250	46	296	36	7	29	1252	5	46	325	1250				46	332
21	KAMPONG TELOK BULOH	608	496	8	99	5	4	1	500		8	100	498	1			8	101
22	KAMPONG KOTA	584	555	2	10	17	10	7	564	1	2	17	555	1			2	26
