kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PENUNUS	74		1		73	73		4	69	1			71	1	1	1	
2	RIMBAS	87	1	1		85	85		2	84	1		1	84	1		1	
3	SPAOH	381	63	283		35	35		63	35	283		63	32	2	1	283	
4	SURI	343	4	4		335	335		8	331	4		4	325	6	4	4	
5	BUKIT SABAN	139				139	139		1	138				135	2	2		
6	KUBAL	227		12		215	215		1	214	12			214	1		12	
7	BRUTAN	475	2	2		471	471		6	467	2		2	462	4	5	2	
8	BAYOR	112		1		111	111			111	1			109		2	1	
9	ULU TERU	129	1			128	128		2	127			1	125	3			
10	METONG	130	1	3		126	126		3	124	3		1	125	1		3	
11	DELIT	438	4	5		429	428	1	4	428	5	1	4	422	3	3	5	1
12	BABU	132	1			131	131		2	130			1	129	1	1		
13	TRAIE	161		21		140	140		1	139	21			139	1		21	
14	RAPONG	164	1	4		159	159		2	158	4		1	158		1	4	
15	TOT	292	1	6		285	285		4	282	6		1	281	1	3	6	
16	SPAOH HULU	1799	1694	3		102	102		1703	93	3		1694	98	4		3	
17	SPAOH HILIR	920	901	4		15	15		908	8	4		901	12	2	1	4	
18	BELABAK	72				72	72		1	71				70		2		
19	LINGIT	139	1	1		137	137		3	135	1		1	135	2		1	
20	PENOM	142	1	3		138	138		3	136	3		1	135	1	2	3	
21	MEROH	132		14		118	118		2	116	14			116		2	14	
22	SEPUNA	143	2	1		140	140		2	140	1		2	137	1	2	1	
23	SAMU	189		1		188	188		4	184	1			185	1	2	1	
24	MUTOK	167	1	1		165	165		1	164	1	1	1	164	1		1	
25	PENEBAK	518	1	20		497	497		4	494	20		1	495		2	20	
26	BAIR	75				75	75		1	74				75				
27	JAMBU	107		1		106	106			106	1			106			1	
28	TIPUT	132	1	1		130	130		3	128	1		1	129	1		1	
29	PELIKOI	180	1	8		171	171		4	168	8		1	169	1	1	8	
30	JALOH	179				179	179		3	176				174	4	1		
31	SERUDIT	244		9		235	235		6	229	9			232	1	2	9	
32	MATOP	147	1	6		140	140		3	138	6		1	137	1	2	6	
33	TEBERU	284	1	3		280	277	3	5	273	3	3	1	272	3	2	3	3
34	REMBAI	275	1	5		269	268	1	1	268	5	1	1	258	9	1	5	1
35	BANGKIT	100		7		93	93			93	7			92		1	7	
