kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN INDUSTRI BOLTON	447	236	120	74	17	3	14	238	1	120	88	236				120	91
2	KG SRI GOMBAK INDAH	1255	1100	10	9	136	2	134	1102		10	143	1100		1		10	144
3	JLN SG 1/1 - 10	325	119	169	32	5	1	4	119	1	169	36	119		1		169	36
4	JLN SG 1/11 - 20	957	434	369	146	8	3	5	435	2	369	151	434				369	154
5	JLN TIB 2	129	79	32	17	1		1	79		32	18	79				32	18
6	JLN TIB 3	19	17		1	1	1		18			1	18					1
7	P/PURI SRI LAMAN	31	21	1	9	0			21		1	9	21				1	9
8	TAMAN SUNWAY	462	267	44	130	21	11	10	276	2	44	140	269		1		44	148
9	JLN S/G 1/1	12	2	5	4	1		1	2		5	5	2				5	5
10	JLN S/G 1/8	15	7	6	2	0			7		6	2	7				6	2
11	JLN S/G 1/9	9	5	2	1	1	1		6		2	1	5				2	2
12	JLN S/G 1/11	54	22	17	15	0			22		17	15	22				17	15
13	JLN S/G 1/12	39	14	12	12	1	1		14	1	12	12	14	1			12	12
14	JLN S/G 1/14	31	4	21	6	0			4		21	6	4				21	6
15	JLN S/G 1/15	39	19	12	5	3		3	19		12	8	19				12	8
16	JLN S/G 1/16	54	6	27	20	1		1	6		27	21	6				27	21
17	JLN S/G 1/17	36	19	13	4	0			19		13	4	19				13	4
18	JLN S/G 1/18	50	13	20	17	0			13		20	17	13				20	17
19	JLN S/G 1/19	17	6	4	7	0			6		4	7	6				4	7
20	JLN TIB 2/3	8	7	1		0			7		1		7				1	
21	JLN TIB 2/6	7	3	3	1	0			3		3	1	3				3	1
22	JLN 3 BT CAVES CENTREPOINT	117	51	31	26	9	3	6	54		31	32	51				31	35
23	JLN TIB 2/8	9	3	5	1	0			3		5	1	3				5	1
24	JLN MAKMUR	75	63	4	2	6	4	2	67		4	4	63		1		4	7
25	JLN TIB 2/14	10	10			0			10				10					
26	JLN TIB 2/12	18	14	2	2	0			14		2	2	14				2	2
27	JLN TIB 3	28	22		4	2		2	22			6	22					6
28	LRG ANGGERIK	25	17		1	7		7	17			8	17					8
29	LRG MELUR	35	33			2		2	33			2	33					2
30	LRG KIAMBANG	15	15			0			15				15					
31	JLN PUSAT NIAGA	32	3	19	9	1	1		4		19	9	3				19	10
32	LRG MAWAR	16	15			1	1		16				15					1
33	TMN SRI GOMBAK	449	227	169	46	7		7	227		169	53	227				169	53
701	POLIS	1	1			0			1				1					
801	PENGUNDI TIDAK HADIR	10	9	1		0			9		1		9				1	
