kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH GERINANG SG MADOR	133		5		128	128			128	5			128			5	
2	RH. BANDAN SG RAYAH	81		1		80	80		1	79	1			79		1	1	
3	RH LANYUN SG RAYAH	102	1	1		100	100		1	100	1		1	99		1	1	
4	RH JAPANG	54				54	54		1	53				54				
5	SG LABAS SG RAYAH	276		245		31	31		3	28	245			30		1	245	
6	RH BALING SG MADOR	75	2	1		72	72		2	72	1		2	71	1		1	
7	RH NYELONG SG MADOR	128	2			126	126		2	126			2	125		1		
8	SG RAYAH	131	5	10		116	116		7	114	10		5	113		3	10	
9	RH JAWANG SG MADOR	184	2	15		167	167		7	162	15		2	166	1		15	
10	RH MURA SG RAYAH	23		1		22	22		2	20	1			22			1	
11	RH MULOK SG RAYAH	29				29	29		1	28				29				
12	RH BADIMBAP SG RAYAH	33	1	2		30	30		3	28	2		1	30			2	
13	RH CHAGAT SG MADOR	103		4		99	99			99	4			99			4	
14	RH WAT SG LABAS	27		7		20	20			20	7			20			7	
