kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TITI GAJAH	2541	2458	59	20	4	1	3	2455	4	59	23	2458				59	24
2	ALOR GANU	503	503			0			503				503					
3	ALOR MADI	673	670	3		0			667	3	3		670				3	
4	KOTA RENTANG	973	957	3		13		13	955	2	3	13	957				3	13
5	PERMATANG KONG	1273	1265	7		1	1		1261	5	7		1265		1		7	
6	KUBANG RAJA	826	770	28	1	27	5	22	768	7	28	23	770				28	28
7	PADANG HANG	1657	1607	46		4	2	2	1602	7	46	2	1607		1		46	3
8	PADANG LALANG	2466	2062	396	1	7	4	3	2060	6	396	4	2063	1			396	6
9	GUNONG	2443	2124	317	1	1		1	2114	10	317	2	2124				317	2
10	KUBANG TEDOH	1847	1728	111	4	4	1	3	1725	4	111	7	1728				111	8
11	TAMAN AMAN	2532	1782	558	184	8	2	6	1781	3	558	190	1782	1			558	191
12	PEKAN ANAK BUKIT	1256	849	299	96	12	1	11	847	3	299	107	849				299	108
13	KAMPUNG ANAK BUKIT	963	895	41	22	5	3	2	893	5	41	24	895		1		41	26
14	PANTAI JOHOR	982	786	177	15	4	2	2	784	4	177	17	786				177	19
15	CHEGAR	972	964	6	1	1	1		964	1	6	1	964	1			6	1
16	ALOR MELINTANG	2184	2112	69	1	2		2	2107	5	69	3	2112				69	3
17	SUNGAI BARU	1555	1516	33	2	4		4	1508	8	33	6	1516				33	6
18	MERGONG	2577	2024	530	11	12	4	8	2023	5	530	19	2024		1		530	22
