kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PRIMA IPOH CONDOMINIUM JLN RAJA DIHILIR	9	1	7	1	0			1		7	1	1				7	1
2	SEKOLAH RAJA PEREMPUAN TAAYAH	3	3			0			3				3					
3	JLN RAJA MUSA AZIZ	83	4	77	2	0			4		77	2	4				77	2
4	JLN SULTAN IDRIS SHAH	116	4	103	7	2		2	4		103	9	4				103	9
5	CEYLON AVENUE	6		6		0					6						6	
6	CHAPMAN STREET	6		6		0					6						6	
7	CHEAH CHEANG LIM LANE	8		5	3	0					5	3					5	3
8	CHURCH STREET	13	1	4	7	1		1	1		4	8	1				4	8
9	CLARE STREET	89		88	1	0					88	1					88	1
10	CLARKE STREET	51		51		0					51						51	
11	JLN RAJA IKRAM	130	3	115	11	1	1		3	1	115	11	3				115	12
12	DULCIEVILLE LANE	9	1	4	2	2		2	1		4	4	1				4	4
13	FOO CHOONG NYIT ROAD	18		18		0					18						18	
14	GREEN HILL DRIVE	70	2	66	2	0			2		66	2	2				66	2
15	GREEN LANE	37	1	29	7	0			1		29	7	1				29	7
16	JALAN ABDUL JALIL	23	1	17	5	0			1		17	5	1				17	5
17	JALAN IDRIS	3		1	2	0					1	2					1	2
18	JALAN LASAM	86	11	51	22	2		2	11		51	24	11				51	24
19	JALAN SELAMAT	15		12	2	1		1			12	3					12	3
20	JALAN WAN MOHD SALLEH	41		34	6	1		1			34	7					34	7
21	LAU EK CHING STREET	78	2	76		0			2		76		2				76	
22	LEONG SIN NAM STREET	88		87	1	0					87	1					87	1
23	MENTRI LANE	12		12		0					12						12	
24	PO GARDEN LANE	9		7	2	0					7	2					7	2
25	SEENIVASAGAM STREET	79		79		0					79						79	
26	TAMBUN ROAD	18	3	13	2	0			3		13	2	3				13	2
27	JALAN JUBILEE	5		4	1	0					4	1					4	1
28	LEBOH RAYA LASAM	49	2	47		0			2		47		2				47	
29	LORONG ABDULJALIL	3		3		0					3						3	
30	MALAYSIA MANSION	13	1	12		0			1		12		1				12	
31	REGENCY TERRACE	6		6		0					6						6	
401	MARKAS 503 PSTD	75	72		1	2	2		73	1		1	72		1			2
