kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	POS GEDONG	180			2	178	178		34	144		2						180
2	JALAN BRUSEH	1673	373	235	362	703	703		391	685	235	362	373	6			235	1059
3	BIDOR TENGAH	2478	70	2129	271	8	3	5	70	3	2129	276	70				2129	279
4	BIDOR BAHARU	1755	5	1670	80	0			5		1670	80	5				1670	80
5	PEKAN BIDOR	860	61	681	115	3	2	1	59	4	681	116	61				681	118
6	BIDOR BARAT	1238	6	1188	44	0			6		1188	44	6				1188	44
7	BIDOR STATION UTARA	1117	37	964	111	5	2	3	37	2	964	114	37				964	116
8	KAMPONG BAHRU JALAN SUNGKAI	2599	1063	698	806	32	11	21	1067	7	698	827	1063	3	1		698	834
9	PEKAN PASIR	647	32	371	240	4		4	32		371	244	32				371	244
10	BIKAM	398	367	10	21	0			366	1	10	21	367				10	21
11	KAMPONG BAHARU BIKAM	847	4	819	22	2		2	4		819	24	4				819	24
12	SUNGKAI	753	434	95	220	4		4	434		95	224	434				95	224
13	PEKAN SUNGKAI	2122	570	1112	429	11	5	6	567	8	1112	435	570	3			1112	437
14	BULOH TELOR	461	193	94	171	3	2	1	194	1	94	172	193				94	174
