kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PULAU REDANG	960	949	2	1	8	8		951	6	2	1	949	2			2	7
2	MENGABANG LEKAR	2266	2255	1	3	7	5	2	2257	3	1	5	2256				1	9
3	DARAT BATU RAKIT	2433	2428	1	1	3	2	1	2428	2	1	2	2428	1	1		1	2
4	BATU RAKIT	3456	3415	34		7	6	1	3415	6	34	1	3416	2			34	4
5	MARAS	1752	1749	1		2	2		1747	4	1		1749				1	2
6	BUKIT WAN	1735	1731			4	2	2	1730	3		2	1731					4
7	BUKIT CEMPAKA	1702	1698			4	2	2	1695	5		2	1698	1				3
8	PADANG KEMUNTING	1645	1643			2		2	1642	1		2	1643					2
9	WAKAF TENGAH	2034	2019		5	10	8	2	2023	4		7	2021		1			12
10	MENGABANG TELIPUT	2899	2864	31		4	2	2	2853	13	31	2	2865		1		31	2
11	MENGABANG TELUNG	3189	3184			5	2	3	3179	7		3	3184	1				4
