kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LEBOH CAMPBELL(4)	147	1	142	4	0			1		142	4	1				142	4
2	CAMPBELL ST CITY C FLT A BLK	139		137	2	0					137	2					137	2
3	CAMPBELL ST MT STALL	2		1	1	0					1	1					1	1
4	CAMPBELL ST POPULAR STALL	20		20		0					20						20	
5	LEBOH CINTRA	225		225		0					225						225	
6	LORONG DRURY	2		2		0					2						2	
7	LEBOH KIMBERLEY(2)	123		123		0					123						123	
8	JALAN KUALA KANGSAR	117	1	107	9	0			1		107	9	1				107	9
9	JALAN PINTAL TALI (4)	164	1	163		0			1		163		1				163	
10	CAMPBELL STREET C FLAT	64		64		0					64						64	
