kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
15	ANAK BUKIT	28223	25072	2683	359	109	27	82	25017	82	2683	441	25073	3	4		2683	460
16	KUBANG ROTAN	36253	26147	9575	345	186	34	152	26093	88	9575	497	26152	6	2		9575	518
17	PENGKALAN KUNDOR	33277	25229	7516	432	100	35	65	25195	69	7516	497	25243	5	1		7516	512
