kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
17	SEMERAH	35557	24973	10155	223	205	44	161	24954	63	10155	384	24982	8	4		10155	407
18	SRI MEDAN	24052	21627	2157	87	180	33	147	21610	50	2157	234	21629	4	5	1	2157	255
