kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU 11 RAJA MUSA PASANGAN	85	30	40	15	0			30		40	15	30				40	15
2	K.KOREK TIMAH PACIFIC BERJUNTAI	41	19	13	9	0			19		13	9	19				13	9
3	LADANG TANJONG PASIR	2			2	0						2						2
4	LADANG TENNAMARAM	456	70	4	382	0			69	1	4	382	70				4	382
5	RUMAH2 J K R BUROH TENNAMARAM	23	4		19	0			4			19	4					19
6	LADANG KAMPONG PAWANG	6			6	0						6						6
7	SENKY DREDGING SDN BHD	12	3	7	2	0			3		7	2	3				7	2
8	BATU 11 KEBUN BAHARU	24		24		0					24						24	
9	KAMPONG SRI MAAMOR	103	98		4	1		1	98			5	98					5
10	PERANSANG PASIFIK	41	29	4	8	0			29		4	8	29				4	8
11	SYT KAPAL KOREK TIMAH BERJUNTAI	25	12	5	8	0			12		5	8	12				5	8
12	KG HANG TUAH	162	160		1	1	1		161			1	160	1				1
13	TMN TENNAMARAN	129	10		119	0			10			119	10					119
14	KG IDAMAN	27	26		1	0			26			1	26					1
