kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CHENDERIANG TIN DREDGING	15	3	1	11	0			3		1	11	3				1	11
2	JALAN LUBOK MAS	10	9		1	0			9			1	9					1
3	JONGLANDOR ESTATE	42		1	41	0					1	41					1	41
4	KG LUBOK MAS	222	197		18	7	2	5	199			23	197					25
5	LEAN WAH ESTATE	6			6	0						6						6
6	TONG WAH ESTATE	64		1	63	0					1	63					1	63
7	KG MUHIBBAH	120	36	29	52	3		3	35	1	29	55	36				29	55
8	RENGAS ESTATE	4			4	0						4						4
9	KAMPUNG MUHIBBAH	96	16	26	35	19		19	16		26	54	16				26	54
10	SG KETIOR	23	23			0			23				23					
