kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	COURT ROAD	33	4	3	26	0			4		3	26	4				3	26
2	LABOURERS LINES	5	4		1	0			4			1	4					1
3	LORONG SEKOLAH	29	10	13	6	0			10		13	6	10				13	6
4	PWD OFFICE	1	1			0			1				1					
5	RAJA SYED TAUPHY ROAD	201	125	9	66	1		1	122	3	9	67	125				9	67
6	STATION ROAD	13	9	1	3	0			9		1	3	9				1	3
7	MATANG BULUH	73	72		1	0			72			1	72					1
8	PUSAT KESIHATAN	17	17			0			17				17					
9	TMN SERAI MURNI	69	19	14	36	0			19		14	36	19				14	36
10	GOVT RICE MILL	2	1	1		0			1		1		1				1	
11	HEAP CHOON ESTATE	10		10		0					10						10	
12	JETTY ROAD	222	4	208	10	0			4		208	10	4				208	10
13	CHYE SENG ESTATE	2		2		0					2						2	
14	LORONG JETTY	435	3	409	23	0			3		409	23	3				409	23
15	JALAN PASAR	160	2	140	18	0			2		140	18	2				140	18
16	SELAMA ROAD	122	35	23	63	1		1	35		23	64	35				23	64
17	PARIT BUNTAR ROAD	179	24	69	86	0			24		69	86	24				69	86
18	RUMAH GURU BAGAN SERAI	5	5			0			5				5					
19	PUSAT BANDAR BAGAN SERAI	12	5	6	1	0			5		6	1	5				6	1
