kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN MELUR	242	185	49	1	7	1	6	186		49	7	185	1			49	7
2	TAMAN TUNKU SARINA	783	761	6	8	8	1	7	761	1	6	15	761				6	16
3	KAMPONG BANAI	225	223	1		1		1	223		1	1	223				1	1
4	KG CHEROK KETIAK	37	24	5	3	5	1	4	24	1	5	7	24				5	8
5	PERUMAHAN TUDM	4	4			0			4				4					
6	KAMPONG KELUBI	194	192	1	1	0			192		1	1	192				1	1
7	KAMPONG KEPALA BATU	180	178	1		1	1		178	1	1		178				1	1
8	KAMPONG LUBOK BATU	356	343	9		4		4	342	1	9	4	343				9	4
9	KAMPONG PADANG LUAR	104	104			0			104				104					
10	KG PADANG TEJA	45	44	1		0			43	1	1		44				1	
11	KAMPONG PANCHOR	216	203	5		8		8	202	1	5	8	203				5	8
12	KAMPONG PASIR TAMBON	41	28	7	6	0			28		7	6	28				7	6
13	KAMPONG PELUBANG	314	312		1	1		1	311	1		2	312					2
