kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU DUA	1031	34	821	166	10		10	34		821	176	34				821	176
2	ASSAM KUMBANG	3613	2356	779	435	43	7	36	2361	2	779	471	2358	3	1		779	472
3	BARRACK ROAD	489	86	368	34	1		1	85	1	368	35	86				368	35
4	STATION	3448	449	2132	853	14	2	12	448	3	2132	865	449			1	2132	866
5	AULONG	2818	851	1457	499	11	3	8	849	5	1457	507	852				1457	509
6	AULONG TIMOR	1332	66	1007	255	4	2	2	67	1	1007	257	67				1007	258
7	AULONG TENGAH	746	2	699	45	0			2		699	45	2				699	45
8	AULONG BARAT	1438	13	1194	221	10		10	13		1194	231	13				1194	231
9	AULONG SELATAN	1673	240	1025	395	13		13	239	1	1025	408	240				1025	408
10	AULONG LAMA	1139	271	273	594	1		1	270	1	273	595	271				273	595
11	KAMPONG BOYAN	2989	1231	1407	343	8	3	5	1230	4	1407	348	1231	2			1407	349
12	TAMAN SENING	1254	217	970	60	7	2	5	219		970	65	217	1			970	66
13	TAMAN MARISA	627	97	434	89	7		7	97		434	96	97				434	96
14	KOTA LAMA	649	116	487	40	6	2	4	118		487	44	116	1	1		487	44
15	PENGKALAN AOR	5240	1601	2652	968	19	2	17	1600	3	2652	985	1602				2652	986
16	SIMPANG BARU	3653	984	2150	513	6	3	3	985	2	2150	516	984				2150	519
