kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	WAKAF ZAIN	559	557	1		1	1		557	1	1		557				1	1
2	KOTA SELATAN	2185	2179	1	1	4		4	2174	5	1	5	2179				1	5
3	PENDEK	2277	2156	105	10	6	2	4	2156	2	105	14	2156				105	16
4	LARAK	1267	1251	15		1	1		1251	1	15		1251				15	1
5	MULONG	2005	1997	3	1	4	1	3	1989	9	3	4	1997		1		3	4
6	TELOK KANDIS	1155	1113	40		2	1	1	1111	3	40	1	1113				40	2
7	SALOR	2090	2077	11		2	1	1	2075	3	11	1	2077				11	2
8	KAMPUNG KUBANG RAWA	2294	2272	16		6	4	2	2274	2	16	2	2272			1	16	5
9	SEBERANG PASIR MAS	2040	1969	66		5	4	1	1966	7	66	1	1969	1	2		66	2
10	PENGKALAN KUBOR	1446	1343	100	1	2	1	1	1342	2	100	2	1344				100	2
11	DEWAN	1755	1748	4		3	2	1	1745	5	4	1	1748	1			4	2
12	BETA HILIR	1898	1883	10	2	3	3		1886		10	2	1883				10	5
13	LUBOK JAMBU	948	944	1		3	1	2	944	1	1	2	944				1	3
14	KAMPUNG KOR	1715	1713			2		2	1704	9		2	1713					2
15	BETA HULU	1653	1650			3	2	1	1645	7		1	1650					3
16	KEDAI PIAH	1877	1855	17	1	4	4		1854	5	17	1	1857		1		17	2
