kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BARU BKT SENGGEH	26	11	15		0			11		15		11				15	
2	LDG GARING	1		1		0					1						1	
3	KG BKT SENGGEH	428	371	40	13	4	2	2	373		40	15	371				40	17
4	LDG SING LIAN	3		2	1	0					2	1					2	1
5	SLK ANAK AYER	19	19			0			19				19					
6	SLK AYER KEROH	148	142	2	4	0			142		2	4	142				2	4
7	KG CHEMBONG	131	131			0			130	1			131					
8	KG REJANG	126	108	17		1	1		109		17		108				17	1
9	KG ORANG ASLI BKT SERAYA	42		3	2	37	37		9	28	3	2					3	39
10	JLN LAMA	20	17			3	2	1	19			1	17					3
11	JLN HILIR	27	27			0			27				27					
12	TMN. JUS PERDANA	61	40	12	5	4	1	3	41		12	8	40				12	9
13	KG.ORANG ASLI GAPAM BARU BKT SENGGEH	62	3	1	1	57	57		5	55	1	1	3				1	58
