kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PAROI	1813	1549	94	153	17	8	9	1556	1	94	162	1552		1		94	166
2	TAMAN SATRIA	5147	4522	137	434	54	24	30	4538	8	137	464	4530	5	1		137	474
3	TAMAN TUANKU JAAFAR	5475	4507	197	708	63	36	27	4535	8	197	735	4522	7	2	1	197	746
4	TAMAN SRI PERMATA	1044	51	275	717	1		1	50	1	275	718	51				275	718
5	KOMBOK	683	40	168	473	2		2	40		168	475	40				168	475
6	TAMAN TASIK JAYA	4181	3817	135	177	52	30	22	3839	8	135	199	3821	6	1	3	135	215
7	BUKIT SERI SENAWANG	5008	3481	184	1298	45	19	26	3493	7	184	1324	3485	2	1		184	1336
8	TAMAN KOBENA	3720	3056	81	539	44	14	30	3046	24	81	569	3058	2			81	579
9	SENAWANG JAYA	4981	3436	700	807	38	20	18	3450	6	700	825	3443	4	2		700	832
10	TAMAN MARIDA	4161	2662	1007	459	33	8	25	2664	6	1007	484	2664	3			1007	487
