kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN 1 PANDAMARAN JAYA	90	81	8	1	0			80	1	8	1	81				8	1
2	JALAN 2 PANDAMARAN JAYA	439	26	376	30	7	7		33		376	30	26	1			376	36
3	JALAN 3 PANDAMARAN JAYA	224	127	58	24	15	13	2	140		58	26	128				58	38
4	JALAN 4 PANDAMARAN JAYA	543	339	189	10	5	3	2	340	2	189	12	339				189	15
5	JALAN 5 PANDAMARAN JAYA	87	71	11	5	0			71		11	5	71				11	5
6	JALAN 6 PANDAMARAN JAYA	644	460	149	25	10	5	5	464	1	149	30	460				149	35
7	JALAN 8 PANDAMARAN JAYA	280	173	22	75	10	1	9	174		22	84	173				22	85
8	JALAN 9 PANDAMARAN JAYA	67	13	36	18	0			13		36	18	13				36	18
9	JLN 10 PANDAMARAN JAYA	362	201	36	118	7	6	1	207		36	119	201				36	125
10	JLN 11 PANDAMARAN JAYA	177	74		102	1	1		75			102	74					103
11	JLN 12 PANDAMARAN JAYA	381	302	47	31	1		1	302		47	32	302				47	32
