kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG ABDULLAH	232	7	221	4	0			5	2	221	4	7				221	4
2	JLN. KUMARAN	1		1		0					1						1	
3	KG ABDULLAH	168	5	159	4	0			5		159	4	5				159	4
4	JLN. GENUANG	152	23	121	8	0			23		121	8	23				121	8
5	JLN. CHIA CHIN KOON	95	10	83	1	1		1	10		83	2	10				83	2
6	JLN. ABDUL AZIZ	88		88		0					88						88	
7	JLN. DATO HJ. MOHD. NOH	41		41		0					41						41	
8	JLN TEMBESU	20		20		0					20						20	
9	JLN. MERANTI	60	1	59		0			1		59		1				59	
10	JLN MOHD YUSOFF ABD RAHMAN	54		54		0					54						54	
11	CHEW LOY	113	1	112		0			1		112		1				112	
12	JLN DATO' OOYUB	111		111		0					111						111	
13	JLN. TAN SIEW FUN	160	6	153		1		1	6		153	1	6				153	1
14	JLN HJ DAUD	43	2	41		0			2		41		2				41	
15	JLN. DATO SYED A. KADIR	98	3	95		0			3		95		3				95	
16	JLN. OTHMAN	97	2	92	3	0			2		92	3	2				92	3
17	JLN. DATO A. RAHMAN MUSA	174		173		1		1			173	1					173	1
18	JLN. SOON BON SENG	103	5	98		0			5		98		5				98	
19	JLN. PEE KANG HAI	350	1	347	1	1	1		1	1	347	1	1	1			347	1
20	JLN JAAFAR HAMID	31		31		0					31						31	
