kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BANDAR	97	96	1		0			96		1		96				1	
2	KG KANGSA	3	3			0			3				3					
3	KG KEDONDONG	142	141			1		1	141			1	141					1
4	KG KUBANG SEKENDAL	40	40			0			39	1			40					
5	KG MASJID	96	96			0			95	1			96					
7	KG PERIAN	143	142			1		1	142			1	142					1
8	KG PULAU TAWAR	32	31			1		1	30	1		1	31					1
9	KG TELUK	2	2			0			2				2					
10	KG SG BATU	1		1		0					1						1	
11	KG BUKIT RANG	660	656	1	1	2	2		656	2	1	1	657				1	2
12	KUARI SG BATU	1			1	0						1						1
13	KUARTERS SEK MEN UGAMA	7	7			0			7				7					
14	KUARTERS SEK MEN REN KEB	4	4			0			4				4					
15	LKPP PULAU TAWAR	5	5			0			5				5					
16	PERUMAHAN BANJIR SUNGAI PUTAT 2	29	29			0			29				29					
