kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LORONG ARGUS	49		29	8	12		12			29	20					29	20
2	FARQUHAR STREET S X I	4		1	3	0					1	3					1	3
3	GREEN HALL	43	3	23	16	1		1	2	1	23	17	3				23	17
4	LEBOH LEITH	33		27	5	1		1			27	6					27	6
5	GAT LEBOH LEITH	3	1	2		0			1		2		1				2	
6	LIGHT STREET CONVENT	29		27	2	0					27	2					27	2
7	LOVE LANE	77	1	75	1	0			1		75	1	1				75	1
8	LEBOH MUNTRI	146	1	141	3	1		1	1		141	4	1				141	4
9	PENANG ROAD	38		32	4	2		2			32	6					32	6
10	LEBOH PITT	29	3	8	17	1		1	3		8	18	3				8	18
11	LORONG STEWART	83		83		0					83						83	
