kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BEREK PAK TUA LONG	83	82			1		1	82			1	82					1
2	KG BUKIT TANDAK	804	795			9	1	8	792	4		8	795					9
3	KG TASIK GARU	59	59			0			59				59					
4	KG GUAL BUNUT	217	217			0			216	1			217					
5	KG GUAL PASIR	62	62			0			62				62					
6	KG KUEN MERAH	170	170			0			167	3			170					
7	KG LUBOK ITEK	25	25			0			25				25					
8	KG PUTAT TUJOH	153	152			1	1		152	1			152					1
9	KG TASIK GONDANG	141	141			0			141				141					
10	BUKIT SAJI	23	23			0			23				23					
11	BUKIT PAK JUNUH	23	22			1		1	22			1	22					1
