kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA TAIB ANDAK	3003	2970	3	3	26	3	23	2968	5	3	26	2970				3	29
2	KILANG SAWIT TAIB ANDAK	85	85			0			85				85					
3	JALAN SONGKIT 2	46	45		1	0			45			1	45					1
4	JLN SUTERA 2	44	44			0			44				44					
5	JLN. SONGKIT 7	27	27			0			27				27					
6	JLN. SUTERA 1	32	31			1	1		31	1			31	1				
7	JLN SONGKIT 4	21	21			0			21				21					
8	JLN SONGKIT	38	38			0			37	1			38					
9	KG SELONG	114	113	1		0			113		1		113				1	
10	JLN SONGKIT 5	26	26			0			26				26					
11	JLN SONGKIT 3	15	15			0			15				15					
12	JLN SUTERA 4	7	7			0			7				7					
13	JLN SONGKIT 6	27	27			0			27				27					
14	JLN SUTERA 6 TMN ANJARIA	27	26			1	1		27				26		1			
15	JLN SONGKIT 1 TMN ANJARIA	106	103			3		3	103			3	103					3
16	JLN SUTERA 3 TMN ANJARIA	24	23			1		1	23			1	23					1
17	KG BAHAGIA, KULAI	39	39			0			39				39					
18	RUMAH KAKITANGAN FELDA TAIB ANDAK	25	25			0			25				25					
19	JLN BESAR, FELDA TAIB ANDAK	7	7			0			7				7					
20	JLN TERATAI, FELDA TAIB ANDAK	13	13			0			13				13					
21	JLN KASAWARI, FELDA TAIB ANDAK	15	15			0			15				15					
22	JLN ENGGANG 1, FELDA TAIB ANDAK	8	8			0			8				8					
23	JLN LEBUH PERMATA 1 , TMN PERMATA IMPIAN	10	8	1		1	1		9		1		8				1	1
24	JLN SUTERA TMN ANJARIA	23	22			1		1	22			1	22					1
801	PENGUNDI TIDAK HADIR	3	3			0			3				3					
