kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN. BKT. HAMPAR	49	39	5	5	0			39		5	5	39				5	5
2	JLN. BULOH KASAP	174	61	87	23	3		3	61		87	26	61				87	26
3	JLN. DATO WAN IDRIS	149	49	84	14	2	1	1	49	1	84	15	49	1			84	15
4	JLN. GUDANG UBAT	32	29	2	1	0			29		2	1	29				2	1
5	JLN. HUSSEIN	79	24	36	18	1		1	23	1	36	19	24				36	19
6	JLN. KOLAM AYER	259	136	95	28	0			136		95	28	136				95	28
7	JLN. OMAR	9	5	4		0			5		4		5				4	
8	JLN. PAWANG	40	34	4	2	0			34		4	2	34				4	2
9	JLN. SEKOLAH	26	17	5	4	0			17		5	4	17				5	4
10	JLN. KECIL	17	17			0			17				17					
11	JLN RUMAH PEGAWAI	1	1			0			1				1					
400	REJ 501 (AW) KEM SEGAMAT	25	23			2	2		2	23			23					2
