kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	REJO SARI	1813	1729	68		16	3	13	1727	5	68	13	1729	1	1		68	14
2	PERPAT	2278	2068	198	2	10	2	8	2069	1	198	10	2068				198	12
3	SRI LADANG	2345	2154	163	2	25	4	21	2152	6	163	23	2154	1			163	26
4	SRI MERLONG	2356	2231	101	5	19	4	15	2231	4	101	20	2231	1			101	23
5	BELAHAN TAMPOK	1239	1127	98	1	13		13	1124	3	98	14	1127				98	14
6	SUNGAI MERLONG	865	662	195	2	6	1	5	660	3	195	7	662	1			195	7
7	SUNGAI KLUANG	3104	2469	587	10	38	3	35	2467	5	587	45	2469				587	48
8	BANDAR RENGIT SELATAN	1166	600	540	8	18	1	17	599	2	540	25	600		1		540	25
9	BANDAR RENGIT UTARA	1502	761	711	16	14	2	12	762	1	711	28	761		1		711	29
10	RENGIT	2056	1568	390	3	95	75	20	1641	2	390	23	1568	2			390	96
11	PUNGGOR	2482	2006	444	6	26	1	25	2007		444	31	2006	1			444	31
