kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	DUDAR	1456	29			1427	1415	12	192	1252		12	29	3				1424
2	RAMPAYAN	1656	103	10		1542	1518	24	1526	95	10	24	103			1	10	1541
3	TIMBANG	1518	22	10		1486	1484	2	419	1087	10	2	22	10			10	1476
4	KAGURAHAN	1130	62	2		1066	1063	3	1075	50	2	3	62	1	2		2	1063
5	TAUN GUSI	2839	154	10	5	2670	2631	39	2612	173	10	44	154	3			10	2672
6	TAMAU	1373	75	5	1	1292	1270	22	1275	70	5	23	77	2	1		5	1288
7	MERBAU	651	24		1	626	624	2	622	26		3	24					627
8	TEMPASUK	2592	152	12	4	2424	2411	13	943	1620	12	17	156	9	2		12	2413
9	ROSOK	2326	54	3		2269	2260	9	472	1842	3	9	54	5		1	3	2263
10	PANDASAN	967	30	3	2	932	927	5	588	369	3	7	31	2			3	931
11	KOTA PELADOK	579	36			543	537	6	546	27		6	37					542
12	GUNDING	1167	68	3		1096	1088	8	1072	84	3	8	68				3	1096
13	RAMPAYAN ULU	327	7			320	310	10	313	4		10	7					320
14	JAWI JAWI	548	16			532	529	3	530	15		3	16	1				531
