kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUNDU TUHAN	1758	58	8		1692	1688	4	161	1585	8	4	59	1		1	8	1689
2	KUNDASANG	3950	153	49	4	3744	3713	31	3239	627	49	35	156	3		2	49	3740
3	PINAUSOK	724	14	1		709	709		579	144	1		14	1		1	1	707
4	PERANCHANGAN	971	4			967	954	13	60	898		13	5			2		964
5	PINAWANTAI	996	4			992	991	1	167	828		1	4	1		1		990
6	TIMBUA	1416	28	2	2	1384	1369	15	787	610	2	17	28			1	2	1385
7	NAWANON	370	6	1		363	361	2	31	336	1	2	6				1	363
8	ULU SUGUT	1189	25			1164	1156	8	257	924		8	25					1164
9	MANGKAPOH	544	24			520	520		79	465			24			1		519
10	KARAGASAN	705	20			685	680	5	208	492		5	20					685
11	KAINGARAN	815	14	1	1	799	797	2	380	431	1	3	14				1	800
12	KILANAS	683	24	2		657	654	3	49	629	2	3	24				2	657
13	LANGSAT	743	24			719	715	4	396	343		4	24	1				718
