kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	AULONG LANE KG BOYAN	47	16	22	9	0			16		22	9	16				22	9
2	KAMPONG BOYAN	966	344	502	118	2	1	1	342	3	502	119	344	1			502	119
3	KAMPONG BOYAN LANE	220	94	73	51	2	2		95	1	73	51	94	1			73	52
4	JALAN RAJA SULONG	246	50	152	44	0			50		152	44	50				152	44
5	LORONG TIGA KAMPONG BOYAN	28	19	6	3	0			19		6	3	19				6	3
6	LORONG SATU KAMPONG BOYAN	94	65	22	5	2		2	65		22	7	65				22	7
7	LORONG DUA KAMPONG BOYAN	42	14	23	5	0			14		23	5	14				23	5
8	TAMAN LONG JAAFAR	631	521	88	22	0			521		88	22	521				88	22
9	LORONG 6 KAMPONG BOYAN	29	27	1	1	0			27		1	1	27				1	1
10	TAMAN BERSATU	423	62	306	54	1		1	62		306	55	62				306	55
11	LORONG 7 KG. BOYAN	6	5		1	0			5			1	5					1
12	TAMAN MEDAN BERSATU	183	9	148	25	1		1	9		148	26	9				148	26
13	FLAT KG BOYAN	4	4			0			4				4					
14	OLD QUARANTINE RD KG BOYAN	50	1	49		0			1		49		1				49	
15	CAMERON ROAD	3		2	1	0					2	1					2	1
16	KG. BAYAN BARU	17		13	4	0					13	4					13	4
