kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU 1 HINGGA 3 JALAN MAWAI	121	74	37	9	1	1		74	1	37	9	74				37	10
2	JALAN JOHOR	209	36	158	14	1		1	36		158	15	36				158	15
3	JALAN BESAR	55	5	44	3	3		3	5		44	6	5				44	6
4	JALAN JAFFAR	233	35	196	2	0			34	1	196	2	35				196	2
5	JALAN LOMBONG	101	29	64	8	0			29		64	8	29				64	8
6	JALAN MAWAI	312	79	212	17	4	1	3	79	1	212	20	79				212	21
7	JALAN TAMBATAN	213		205	8	0					205	8					205	8
8	JALAN KOLAM AYER	23	15	3	4	1	1		16		3	4	15	1			3	4
9	BATU 1 1/2 JLN MAWAI	122	82	29	10	1		1	82		29	11	82				29	11
11	JALAN KOTA KECHIL	146	63	73	9	1	1		64		73	9	63				73	10
12	JLN SUNGEI BANG	52	9	25	2	16		16	9		25	18	9				25	18
13	JLN MAWAI TMN BELIA	6		3	2	1		1			3	3					3	3
14	JLN BAWAL 1 TMN HIDAYAT	35	1	34		0			1		34		1				34	
15	JLN BAWAL 3 TMN HIDAYAT	68	8	55	5	0			8		55	5	8				55	5
16	JLN KERAPU 1 TMN RIA	42	4	36	2	0			4		36	2	4				36	2
17	JLN TEPI SUNGAI	35	1	34		0			1		34		1				34	
18	JLN YUSOFF	35		34	1	0					34	1					34	1
19	JLN GELAMA TMN RIA	32	10	13	8	1		1	10		13	9	10				13	9
20	JLN INDAH TMN MEDAN INDAH KT	16	4	12		0			4		12		4				12	
21	JALAN NIAGA TIGA	31	11	7	3	10		10	11		7	13	11				7	13
22	JALAN NIAGA LAPAN	9	2	1	1	5		5	2		1	6	2				1	6
23	JALAN JAFFAR	10	2	8		0			2		8		2				8	
