kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN CHE WAN	2263	257	1492	498	16	2	14	258	1	1492	512	257				1492	514
2	GURAP	2057	166	1464	409	18	3	15	165	4	1464	424	166	2	1		1464	424
3	GUNONG LANG	679	113	355	203	8	1	7	114		355	210	113				355	211
4	KEPAYANG MESJID	904	773	108	22	1		1	770	3	108	23	773				108	23
5	STAR PARK	1904	70	1538	283	13	1	12	71		1538	295	70				1538	296
6	FAIR PARK	2003	479	1216	289	19	5	14	480	4	1216	303	479				1216	308
7	KAMPONG PISANG	1007	247	322	422	16	2	14	248	1	322	436	248				322	437
8	JALAN BIJIH TIMAH	1747	71	1474	196	6	1	5	70	2	1474	201	71		1		1474	201
9	JALAN DATUK ONN JAAFAR	2186	54	2031	100	1		1	52	2	2031	101	54				2031	101
10	WALLER COURT	1449	40	1270	135	4	2	2	39	3	1270	137	40				1270	139
11	GREEN TOWN	1714	1019	386	276	33	21	12	1020	20	386	288	1019	8	4		386	297
12	JALAN RAJA EKRAM	1251	112	1040	87	12	3	9	113	2	1040	96	112		1		1040	98
13	JALAN C.M. YUSOF	1700	100	1539	54	7	6	1	102	4	1539	55	100	2		1	1539	58
