kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CLOCK TOWER LANE	2		2		0					2						2	
2	JALAN SULTAN ABDULLAH	68	2	56	9	1		1	2		56	10	2				56	10
3	KOTA ROAD	137	1	131	5	0			1		131	5	1				131	5
4	MAIN ROAD	40	1	38	1	0			1		38	1	1				38	1
5	MARKET ROAD	155	3	144	8	0			3		144	8	3				144	8
6	JALAN SULTAN MANSOR	2	1		1	0			1			1	1					1
7	TEMPLE STREET	38		38		0					38						38	
8	TUPAI ROAD	60	1	54	5	0			1		54	5	1				54	5
9	LAKE ROAD	27	11	12	4	0			11		12	4	11				12	4
10	JALAN MANECKSHA	5		5		0					5						5	
11	BIRCH HILL	5	4	1		0			4		1		4				1	
12	TOKONG STREET	28	1	25	2	0			1		25	2	1				25	2
13	JLN SULTAN MANSOR	3	2		1	0			2			1	2					1
