kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BT 4 JLN SKUDAI	23	10	13		0			10		13		10				13	
2	BT 4 1/4 JLN SKUDAI	73	47	22	4	0			47		22	4	47				22	4
3	BATU 4 I/2 JLN SKUDAI	1124	987	82	26	28	9	19	991	4	82	46	990	2			82	49
4	BATU 4 3/4 JLN SKUDAI	114	105	9		0			104	1	9		105				9	
5	BATU 5 JLN SKUDAI	53	33	16	2	2		2	33		16	4	33				16	4
6	KG SKUDAI KIRI	278	252	4	8	14	9	5	258	3	4	13	254	2	2		4	16
7	JLN KUPANG	235	217		1	17	3	14	220			15	217					18
8	JLN KUPANG 2 KG SKUDAI KIRI	228	212	1	5	10	4	6	216		1	11	214				1	13
9	JLN KUPANG 3 KG SKUDAI KIRI	155	143	1	1	10	3	7	146		1	8	144				1	10
10	JLN KUPANG 4	63	61			2		2	61			2	61					2
11	JLN KUPANG 5 KG SKUDAI KIRI	136	126			10	1	9	127			9	126		1			9
12	JLN KUPANG 6 KG SKUDAI KIRI	143	139		1	3		3	138	1		4	139					4
13	DANGA VIEW APTS.	33	5	19	9	0			5		19	9	5				19	9
14	BT 4 JLN SKUDAI	28	18	7	2	1	1		18	1	7	2	18	1			7	2
701	BALAI POLIS DANGA BAY	5	5			0			5				5					
