kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	QRTS FELDA SERTING HILIR	158	155	1	1	1	1		156		1	1	155				1	2
2	FELDA SERTING HILIR 2	692	680		9	3	1	2	680	1		11	680	1				11
3	FELDA SERTING HILIR 1	716	707		7	2	1	1	706	2		8	707					9
4	FELDA SERTING HILIR 3	510	505		2	3	3		507	1		2	506	1				3
5	FELDA SERTING HILIR 4	684	558	9	116	1		1	558		9	117	558				9	117
6	FELDA SERTING HILIR 5	528	503	15	7	3	3		506		15	7	504		1		15	8
7	FELDA SERTING HILIR 6	620	475	10	132	3	1	2	475	1	10	134	475			1	10	134
8	FELDA SERTING HILIR 7	784	605	34	141	4	3	1	608		34	142	605	3			34	142
9	FELDA SERTING HILIR 8	9	8		1	0			8			1	8					1
10	FELDA SERTING HILIR 9	14	13		1	0			13			1	13					1
