kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BATANG MELEKEK	181	174	1	5	1	1		175		1	5	174				1	6
2	KG KUNDANGAN	17	17			0			17				17					
3	KG PADANG	204	202			2		2	202			2	202					2
4	KG PAYA	11	11			0			11				11					
5	KG TENGAH	55	54			1	1		55				55					
6	KG LUBOK KEPONG	186	176	7	2	1		1	175	1	7	3	176				7	3
7	SEMELENGGANG DALAM	7	7			0			7				7					
8	SEMELENGGANG LUAR	45	45			0			45				45					
9	SLK LIMAU PURUT	134	126	5	3	0			124	2	5	3	126				5	3
10	SLK PUNGGAI	27	22	5		0			22		5		22				5	
11	TANJUNG BALAI	141	140	1		0			140		1		140				1	
12	KG MELEKEK DALAM	125	123	1	1	0			123		1	1	123				1	1
13	TMN KOPERASI MELEKEK	20	20			0			20				20					
14	KG MELEKEK LUAR	142	139			3		3	139			3	139					3
15	RUM AWAM SERI MELEKEK	65	61		2	2	1	1	62			3	61					4
16	RUMAH GURU SEK. MEN. KEB. NANING	2	2			0			2				2					
17	TMN ANGGERIK BIRU	12	9		3	0			9			3	9					3
18	TAMAN ANGGERIK UTAMA	5	5			0			5				5					
