kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH UNDING BATU 10 JALAN KONG THAI BINTULU	15	1			14	14		1	14			1	14				
2	RH MUYANG SG MANONG	148	2	3		143	143		4	141	3		2	141	1	1	3	
3	RH SINJU KUALA SEKALOH	277	1	3		273	272	1	6	267	3	1	1	267		5	3	1
4	RH ULAT SG MANONG	240	5	5		230	230		11	224	5		5	219	1	10	5	
5	RH BRANDAH SG LIBAI	220	1	1		218	218		4	215	1		1	215		3	1	
6	RH USEK AK SUMPIT	76		2		74	74			74	2			72		2	2	
7	P W D MRUC NO 10 NIAH	44	7	15		22	22		7	22	15		7	19		3	15	
8	RH SUMPIT NIAH	105				105	105			105				103	1	1		
9	RH TINGGANG NIAH	49		2		47	47		1	46	2			45		2	2	
10	RH LASAN SG SEKALOH	275	5	5		265	265		20	250	5		5	265			5	
11	RH THOMAS JAMBATAN SEKALOH	35				35	35		2	33				33		2		
