kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SG PLANTOK	58				58	58		30	28								58
2	KAMPONG KENANG	30	3			27	27		23	7			3					27
3	JALONG TINGGI ESTATE	47	6	5	23	13	13		11	8	5	23	6				5	36
4	KG JALONG	605	581	7	5	12	11	1	588	4	7	6	582				7	16
5	SUNGEI KAYIR JALONG	7				7	7		5	2								7
6	SG KROJ	3				3	3		2	1								3
7	KG ASAP JALONG TINGGI	41				41	41		41									41
8	ULU SG PLANTOK	137				137	137		63	74								137
9	KG HEKTAR JALONG TINGGI	20				20	20		12	8								20
10	KAMPUNG BENDANG BARU	12	12			0			12				12					
11	R E ROAD JALONG	3		2	1	0					2	1					2	1
12	KG JAYA SETIA	430	425	1	2	2	2		426	1	1	2	425				1	4
13	KAMPONG KERANG JALONG	4				4	4		2	2								4
14	SG KORBU ESTATE JALONG TINGGI	2		1	1	0					1	1					1	1
15	POS KUAK	4				4	4		3	1								4
16	KAMPONG LANDAP	125				125	125		109	16								125
17	KG KENANG BARU	315	3	1	1	310	309	1	266	46	1	2	3	1		1	1	309
18	SUNGAI LAWAI	59				59	59		22	37								59
19	KAMPONG LAREK	30	4			26	26		24	6			4					26
20	KG AWAL	27	1			26	26		26	1			1					26
21	KG HUSSIN/KG BERAS	90	1			89	89		85	5			1					89
22	KG SG LANGKAR	72				72	72		71	1								72
23	KAMPONG PISANG	125	2		1	122	122		82	42		1	2					123
24	KG KELAH	48				48	48		27	21								48
25	KG KEM BALAK	16	13			3	3		15	1			13					3
26	KG CENGKEI	3				3	3		1	2								3
