kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU 4 JALAN LOMBONG	215	143	54	13	5		5	142	1	54	18	143				54	18
2	BATU 8 JALAN LOMBONG	9	5	3	1	0			5		3	1	5				3	1
3	KAMPONG TEMENIN BARU	335	318		2	15		15	317	1		17	318					17
4	LEE SAWMILL	1	1			0			1				1					
5	LOMBONG PELEPAH KANAN	6	3		3	0			3			3	3					3
6	LDG. PELEPAH VALLEY	69	17	3	49	0			17		3	49	17				3	49
7	LOMBONG SUNGEI BESI	12	1	11		0			1		11		1				11	
8	BATU 10 JALAN LOMBONG	3	3			0			3				3					
9	DESA MAKMUR	35	32			3	1	2	33			2	32					3
701	BALAI POLIS BATU AMPAT	14	14			0			14				14					
