kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT PANAU	2846	2649	20	7	170	8	162	2645	12	20	169	2650	1			20	175
2	KAMPUNG PALOH	1297	1277	18		2	1	1	1276	2	18	1	1277				18	2
3	KAMPUNG BELIMBING	3507	3179	303	2	23	5	18	3180	4	303	20	3181			1	303	22
4	PADANG SIAM	2696	2630	19		46	2	44	2624	8	19	44	2631				19	45
5	KELEWEK	2004	1948	49	2	5	1	4	1944	5	49	6	1949				49	6
6	KAMPUNG SAT	3177	2598	545	6	28	8	20	2600	6	545	26	2599	2			545	31
7	BANGGOL	4465	3897	511	13	44	5	39	3896	6	511	52	3898				511	56
8	PONDOK	4716	4558	115	9	31	8	23	4554	12	115	32	4560		1		115	37
9	TANAH MERAH PEKAN	2569	1918	595	20	35	8	27	1911	15	595	47	1919	2	1		595	51
10	TEPI SUNGAI	1562	1518	38		6	3	3	1515	6	38	3	1518	2	1		38	3
11	BATU HITAM	1764	1477	283		4	2	2	1474	5	283	2	1479				283	2
12	BANGGOL KEMUNTING	1872	1647	202	3	20	3	17	1648	2	202	20	1648				202	22
13	MANAL	2660	2647	2	1	10	5	5	2649	3	2	6	2647	1			2	10
