kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN DESA SAUJANA	99	40	10	47	2		2	40		10	49	40				10	49
2	KUATERS PEMERIKSA HUTAN	2	2			0			2				2					
3	KUARTERS MENTEKAB VENEER PLYWOOD	3			2	1	1		1			2						3
4	KUATERS KEM TENTERA BATU 5	62	28	15	12	7	7		26	9	15	12	28	5	2		15	12
5	KUATERS JABATAN HUTAN	58	57		1	0			57			1	57					1
6	JLN KARAK	305	64	128	112	1		1	63	1	128	113	64				128	113
7	LDG SEMANTAN	41	15	6	19	1		1	15		6	20	15				6	20
8	LDG HUTAN BT 5	72	70	2		0			69	1	2		70				2	
9	KUATERS SEK LATIHAN RISDA	14	12	1	1	0			12		1	1	12				1	1
10	KG DESA BAKTI	251	247			4	1	3	246	2		3	248					3
11	RRM DESA JAYA	342	250	36	53	3	2	1	251	1	36	54	250	1			36	55
12	KG BATU 3 JLN KARAK	189	40	40	107	2		2	40		40	109	40				40	109
13	TAMAN MENTAKAB INDAH	438	245	30	159	4	2	2	246	1	30	161	245		2		30	161
14	KAMPUNG BATU 5	42	36	1	5	0			34	2	1	5	36				1	5
15	TMN NETAS MAJU	57	19		34	4	1	3	20			37	20					37
16	KG SERI KEMUNING	23	2		21	0			2			21	2					21
17	KG BATU 7 JLN KARAK	179	151	5	23	0			150	1	5	23	151				5	23
421	7 RENJER KEM MENTAKAB	897	470	9	14	403	384	19	518	336	9	33	477	190	72	3	9	145
436	62 WSKP BN INF MEKANISE	87	79		1	7	7		73	13		1	79	3	2	1		2
437	PULARIS	182	155		8	19	16	3	156	15		11	155	8	6			13
