kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG SRI BUNIAN, JLN JOHOR	141	132	5		4		4	132		5	4	132				5	4
2	JLN MUTIARA 1, TMN MUTIARA	18	7	10	1	0			7		10	1	7				10	1
3	BT 34	90	21	69		0			21		69		21				69	
4	JLN MUTIARA 8, TMN MUTIARA	29	13	15	1	0			13		15	1	13				15	1
5	TMN MUTIARA	264	84	172	4	4		4	84		172	8	84				172	8
6	TAMAN DESA MOLEK	34	16	14	3	1		1	16		14	4	16				14	4
7	JLN JOHOR	335	77	257	1	0			77		257	1	77				257	1
8	BT 36	391	16	371	4	0			16		371	4	16				371	4
9	PARIT HAJI OTHMAN	256	250	1	1	4		4	249	1	1	5	250				1	5
10	PARIT SELANGOR	426	412	9		5	2	3	412	2	9	3	412		1		9	4
11	PARIT MD YARKIN	102	102			0			102				102					
12	KG MIDAN SARI	103	96	2		5	2	3	98		2	3	97				2	4
13	PARIT BAHRU SELANGOR	141	138	2		1		1	137	1	2	1	138				2	1
14	PARIT LAPIS	55	55			0			55				55					
15	SUNGAI BUNYI	259	222	37		0			222		37		222				37	
16	SERI BUNIAN	475	454	10	1	10	1	9	455		10	10	455				10	10
17	KOMPLEKS PERTANIAN IPRS	27	26	1		0			26		1		26				1	
18	PARIT KASIM	24	23			1		1	23			1	23					1
19	BT 33 JLN JOHOR	67	44	22		1		1	44		22	1	44				22	1
20	TAMAN PONTIAN UTAMA	60	35	22	1	2	2		36	1	22	1	35	2			22	1
21	KG PARIT BARU	145	139	1		5		5	139		1	5	139				1	5
22	KG MELAYU, BKT PANJANG	55	54			1		1	54			1	54					1
23	KG PT WAKAF JLN JOHOR	83	74	2		7		7	74		2	7	74				2	7
