kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG DELEK KANAN	2631	2542	5	7	77	9	68	2546	5	5	75	2543				5	83
2	JLN SURAU SELATAN	31	28		2	1		1	28			3	28					3
3	JLN HJ KIDAM	8	7			1		1	7			1	7					1
4	JLN HJ SULAIMAN	23	23			0			23				23					
5	LRG MALEK	12	12			0			12				12					
6	JLN KEBUN BARU	49	48	1		0			48		1		48				1	
7	JLN SERIDING	47	46	1		0			45	1	1		46				1	
8	LRG HJ KIDAM	6	4			2		2	4			2	4					2
9	LRG SARIDIN	48	47			1		1	47			1	47					1
10	JLN SAID NASIR	1	1			0			1				1					
11	TMN SRI DELEK	42	41			1	1		42				41					1
12	TMN DAHLIA	160	158		1	1		1	157	1		2	158					2
