kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BKT BUMBON	82	1	79	2	0			1		79	2	1				79	2
2	KG LADANG	330	264	45	6	15		15	263	1	45	21	264				45	21
3	PEKAN KUALA SG BAHRU	536	135	370	25	6		6	135		370	31	135				370	31
4	KG BARU MAN LOK	214	17	196	1	0			17		196	1	17				196	1
5	QRS PEJ POS KUALA SG BARU	2	2			0			2				2					
6	TMN KUALA SG BARU	19	13	6		0			13		6		13				6	
7	TMN. KUALA INDAH	11	8	2		1		1	8		2	1	8				2	1
8	TMN KOMPANG RIA	7	5	2		0			5		2		5				2	
9	TAMAN KUALA DAMAI	3		3		0					3						3	
10	TMN KUALA JAYA	6	3	3		0			3		3		3				3	
11	TMN KUALA IDAMAN	7	3	4		0			3		4		3				4	
