kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	DEMIT	2873	2797	53	16	7	1	6	2791	7	53	22	2797		1		53	22
2	WAKAF TANJONG	1914	1755	149	3	7	3	4	1754	4	149	7	1755	1			149	9
3	MENTUAN	1689	1685	2		2	2		1683	4	2		1685	1			2	1
4	KENALI	5199	4839	317	31	12	2	10	4831	10	317	41	4839				317	43
5	PULONG	1321	1288	17	4	12	8	4	1287	9	17	8	1289	2		1	17	12
6	KAMPUNG CHICHA	2629	2576	43	2	8	3	5	2572	7	43	7	2577				43	9
7	KAMPUNG WAKAF STAN	2811	2752	51	2	6	1	5	2745	8	51	7	2752				51	8
8	BINJAI	2490	2482	5	1	2	1	1	2476	7	5	2	2482				5	3
9	LUBOK PUKOL	2353	2346	2		5	1	4	2340	7	2	4	2346		1		2	4
10	BANGGU	1471	1467	2		2	2		1462	7	2		1467				2	2
11	MENTERA	1824	1821	1		2	1	1	1814	8	1	1	1821		1		1	1
12	HUDA	2023	1988	22	4	9	2	7	1983	7	22	11	1988				22	13
