kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	QRTS POLIS SENAWANG	23	23			0			23				23					
2	TMN ROS MEWAH	80	56	3	20	1		1	56		3	21	56				3	21
3	MATAHARI HEIGHT SENAWANG	180	166	7	5	2		2	165	1	7	7	166				7	7
4	LDG PAROI	23	1	2	20	0			1		2	20	1				2	20
5	TMN DESA IXORA	751	738	2	3	8	1	7	739		2	10	738				2	11
6	TMN DESA FLORA	135	128			7		7	128			7	128					7
7	TMN TERATAI	254	196	11	46	1		1	196		11	47	196				11	47
8	TMN KOBENA	677	608	8	58	3	1	2	608	1	8	60	609				8	60
9	TMN DESA DAHLIA	1359	925	47	378	9		9	923	2	47	387	925				47	387
10	MATAHARI INDAH	108	103	1	3	1		1	103		1	4	103				1	4
11	TAMAN MAYANG SARI	4	4			0			4				4					
701	BALAI POLIS SENAWANG	122	104		6	12	12		96	20		6	105	2				15
801	PENGUNDI TIDAK HADIR	4	4			0			4				4					
