kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ASAHAN RELAU	474	233	146	14	81	80	1	248	65	146	15	233				146	95
2	KAMPONG BAHRU BEKOH	1368	525	354	303	186	176	10	543	158	354	313	525		1		354	488
3	PAYAMAS	2056	1057	544	435	20	14	6	1061	10	544	441	1058	1	1	1	544	451
4	JALAN SIALANG	3806	2852	692	212	50	4	46	2852	4	692	258	2853				692	261
5	BANDAR TANGKAK UTARA	2179	335	1696	139	9	2	7	335	2	1696	146	335	1			1696	147
6	BANDAR TANGKAK TIMOR	2253	442	1678	128	5	1	4	442	1	1678	132	442	1			1678	132
7	BANDAR TANGKAK SELATAN	2233	337	1856	39	1		1	337		1856	40	337				1856	40
8	BANDAR TANGKAK BARAT	2291	820	1316	102	53	1	52	821		1316	154	820				1316	155
9	PENGKALAN BESAR	220	217	2		1	1		218		2		217				2	1
10	KAMPONG SOLOK	1541	1341	94	86	20		20	1338	3	94	106	1341				94	106
11	BUKIT BANJAR	607	573	19	15	0			571	2	19	15	573				19	15
12	BANDAR TANGKAK	2407	722	1542	116	27	21	6	731	12	1542	122	723	4			1542	138
13	TAMAN TANGKAK JAYA	4919	965	3049	874	31	19	12	965	19	3049	886	965		1		3049	904
