kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEKSYEN 27	1031	807	120	84	20	17	3	816	8	120	87	809	1	1		120	100
2	BLK 1 - 10 FLAT PROTON	588	575	6	3	4	1	3	575	1	6	6	575				6	7
3	JLN 27/7	20	9	6	4	1		1	9		6	5	9				6	5
4	JLN 27/9	28	19	4	5	0			19		4	5	19				4	5
5	JLN 27/11A	102	80	6	10	6	4	2	83	1	6	12	80			1	6	15
6	JLN 27/12	9	3	4	2	0			3		4	2	3				4	2
7	JLN 27/12A	74	60	8	6	0			60		8	6	60				8	6
8	JLN 27/12B	50	2	33	13	2	1	1	2	1	33	14	2				33	15
9	JLN 27/12C	83	32	38	12	1		1	32		38	13	32				38	13
10	JLN 27/12D	34	19	10	5	0			19		10	5	19				10	5
11	JLN 27/13A	17	12	2	3	0			12		2	3	12				2	3
12	JLN 27/14	39	31	6	2	0			31		6	2	31				6	2
13	JLN 27/14B	36	24	7	4	1		1	24		7	5	24				7	5
14	JLN 27/14C	52	36	6	8	2		2	36		6	10	36				6	10
15	JLN 27/14D	45	15	16	14	0			15		16	14	15				16	14
16	JLN 27/14E	38	22	9	7	0			22		9	7	22				9	7
17	JLN 27/14F	52	39	7	6	0			39		7	6	39				7	6
18	JLN 27/14G	53	43	7	2	1		1	42	1	7	3	43				7	3
19	JLN 27/14J	62	61		1	0			61			1	61					1
20	JLN 27/14K	40	31	5	4	0			31		5	4	31				5	4
21	JLN 27/18A	43	29	3	11	0			29		3	11	29				3	11
22	JLN 27/19	53	47	2	4	0			47		2	4	47				2	4
23	JLN 27/20B	43	28	11	4	0			28		11	4	28				11	4
24	JLN 27/20C	66	32	16	14	4		4	32		16	18	32				16	18
25	JLN 27/24	68	57	7	2	2	1	1	57	1	7	3	57	1			7	3
26	JLN 27/25	40	36	2		2	2		37	1	2		36	1	1		2	
27	JLN 27/26	28	22		5	1		1	22			6	22					6
28	JLN 27/27A	308	244	11	30	23	16	7	253	7	11	37	244	1			11	52
29	JLN 27/35	18	16		1	1		1	16			2	16					2
801	PENGUNDI TIDAK HADIR	4	3	1		0			3		1		3				1	
