kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN HUJAN EMAS 1	236		215	19	2		2			215	21					215	21
2	JALAN HUJAN EMAS 2	323	1	312	9	1		1	1		312	10	1				312	10
3	JALAN HUJAN EMAS 3	503	1	493	7	2		2	1		493	9	1				493	9
4	JLN HUJAN EMAS 4	184		174	7	3		3			174	10					174	10
5	LORONG HUJAN EMAS 3	60		60		0					60						60	
6	JLN HUJAN EMAS	95		92	3	0					92	3					92	3
7	LORONG HUJAN EMAS 2	74		68	6	0					68	6					68	6
8	LORONG HUJAN EMAS 1	51		51		0					51						51	
9	LINTASAN HUJAN BATU	22		22		0					22						22	
10	JLN HUJAN EMAS 4	393	1	378	10	4	1	3	1	1	378	13	1				378	14
11	TAMAN OVERSEAS UNION	552	3	533	12	4	1	3	3	1	533	15	3				533	16
12	JALAN HUJAN BATU	82		78	2	2		2			78	4					78	4
13	JALAN HUJAN EMAS 7	15		15		0					15						15	
14	JALAN HUJAN ABU 6	171		165	6	0					165	6					165	6
15	JALAN HUJAN ABU 4	48		48		0					48						48	
16	JALAN HUJAN EMAS 5	456	1	423	30	2		2	1		423	32	1				423	32
17	LRG HUJAN 1	32		32		0					32						32	
18	JALAN HUJAN RAHMAT 2	92		92		0					92						92	
19	JLN THEATRE TAMAN OVERSEAS UNION	157	2	154	1	0			1	1	154	1	2				154	1
20	LORONG HUJAN 2	100	1	99		0			1		99		1				99	
21	JALAN HUJAN	97		96	1	0					96	1					96	1
22	JALAN HUJAN BATU 2	236		231	3	2		2			231	5					231	5
23	JALAN HUJAN EMAS 6	195		187	8	0					187	8					187	8
24	JALAN HUJAN EMAS 8(NO. GENAP)	125		119	4	2		2			119	6					119	6
25	JALAN HUJAN ABU 5	74		71	2	1		1			71	3					71	3
26	JALAN HUJAN BATU 1	120		116	2	2		2			116	4					116	4
27	JALAN HUJAN BATU 3	248	1	247		0				1	247		1				247	
28	JALAN HUJAN ABU 2	81		72	8	1		1			72	9					72	9
29	JALAN HUJAN RAHMAT	172	2	170		0			2		170		2				170	
30	JALAN HUJAN ABU 1	86	1	83	1	1		1	1		83	2	1				83	2
31	JALAN HUJAN ABU 3	112		102	8	2		2			102	10					102	10
32	JALAN HUJAN RAHMAT 3	102	1	100	1	0				1	100	1	1				100	1
33	LINGKUNGAN HUJAN / JALAN SEKOLAH	32		32		0					32						32	
801	PENGUNDI TIDAK HADIR	3		3		0					3						3	
